lat,lng,population,Location
34.6299,-97.3909,710,"Elmore City, OK"
34.5476,-99.4241,572,"Olustee, OK"
36.4778,-94.8942,203,"Drowning Creek, OK"
34.9627,-97.0319,359,"Wanette, OK"
34.2387,-96.6806,3074,"Tishomingo, OK"
36.1425,-95.3303,186,"Mazie, OK"
35.7794,-94.6933,332,"Lyons Switch, OK"
35.879,-96.0682,1242,"Mounds, OK"
36.1171,-98.3165,1154,"Okeene, OK"
35.2404,-97.5998,9912,"Newcastle, OK"
35.0836,-96.4004,5543,"Holdenville, OK"
35.8887,-97.6022,167,"Cimarron City, OK"
36.422,-96.3929,3361,"Hominy, OK"
36.1359,-97.3651,165,"Orlando, OK"
35.48,-97.2666,12524,"Choctaw, OK"
35.1635,-95.7761,154,"Indianola, OK"
35.2335,-97.3471,115065,"Norman, OK"
36.2707,-95.1178,191,"Pump Back, OK"
35.9981,-95.9737,22578,"Jenks, OK"
35.3791,-98.7816,481,"Corn, OK"
33.9832,-95.0177,314,"Millerton, OK"
36.1548,-98.9296,861,"Seiling, OK"
35.4027,-97.4814,773,"Valley Brook, OK"
34.9188,-97.1855,72,"Rosedale, OK"
35.1291,-97.164,95,"Etowah, OK"
36.9068,-100.5377,521,"Forgan, OK"
36.1555,-97.6257,297,"Marshall, OK"
36.2747,-97.4551,113,"Lucien, OK"
35.8187,-95.6805,1948,"Haskell, OK"
34.2431,-97.9661,107,"Addington, OK"
36.5319,-98.1514,261,"Goltry, OK"
35.2973,-98.9816,2738,"New Cordell, OK"
36.3012,-98.0358,461,"Drummond, OK"
36.622,-94.9108,576,"Bernice, OK"
35.7925,-94.563,256,"Elm Grove, OK"
34.6694,-99.7737,130,"Gould, OK"
35.3293,-97.4757,61523,"Moore, OK"
36.513,-94.8454,222,"Zena, OK"
36.5053,-101.7876,938,"Texhoma, OK"
34.7236,-97.2291,5817,"Pauls Valley, OK"
35.5986,-94.5626,242,"Nicut, OK"
34.1846,-98.0244,1952,"Waurika, OK"
36.5633,-102.795,150,"Felt, OK"
36.1832,-95.7663,7024,"Catoosa, OK"
34.1954,-98.5881,145,"Devol, OK"
35.5662,-97.2901,3098,"Jones, OK"
35.9727,-98.1184,83,"Loyal, OK"
35.3849,-99.4333,10726,"Elk City, OK"
36.924,-98.2936,40,"Amorita, OK"
35.1523,-97.6612,8690,"Blanchard, OK"
35.5824,-94.8186,250,"Marble City, OK"
36.3387,-94.9037,104,"Tagg Flats, OK"
36.1349,-99.7711,497,"Arnett, OK"
35.4421,-95.9847,6271,"Henryetta, OK"
36.9001,-98.4234,161,"Burlington, OK"
36.7506,-94.8484,1039,"Fairland, OK"
34.0244,-95.2972,494,"Fort Towson, OK"
36.115,-96.7009,1203,"Yale, OK"
34.8224,-98.2391,1145,"Fletcher, OK"
36.8721,-96.5692,18,"Foraker, OK"
36.3797,-95.5969,863,"Sequoyah, OK"
35.9523,-97.594,1523,"Crescent, OK"
35.6861,-97.0616,788,"Wellston, OK"
36.0179,-99.2883,179,"Camargo, OK"
34.9904,-99.2457,409,"Lone Wolf, OK"
35.2412,-94.6229,2164,"Spiro, OK"
35.2942,-94.5726,413,"Fort Coffee, OK"
36.1695,-94.8526,285,"Oaks, OK"
36.5096,-98.4486,220,"Aline, OK"
34.8938,-98.3581,1416,"Apache, OK"
36.1226,-95.2889,410,"Pin Oak Acres, OK"
35.5198,-95.7519,85,"Hitchita, OK"
35.241,-96.2389,1203,"Wetumka, OK"
35.5784,-94.9718,130,"Box, OK"
35.6655,-97.3255,272,"Arcadia, OK"
35.1741,-95.6496,207,"Canadian, OK"
33.7694,-96.3544,141,"Kemp, OK"
34.2335,-97.4868,2718,"Healdton, OK"
36.1343,-96.1283,19909,"Sand Springs, OK"
35.8407,-94.6062,645,"Fairfield, OK"
33.8404,-94.6571,297,"Haworth, OK"
35.4797,-98.3588,3242,"Hinton, OK"
36.5789,-94.6385,118,"Dodge, OK"
36.2949,-96.4179,156,"Osage, OK"
35.041,-97.9472,15974,"Chickasha, OK"
36.6964,-96.7294,139,"Burbank, OK"
35.3855,-98.9894,175,"Bessie, OK"
36.5433,-94.8693,75,"Dennis, OK"
35.2327,-97.1002,2137,"Pink, OK"
36.5036,-96.7374,322,"Ralston, OK"
34.2635,-96.4194,218,"Coleman, OK"
36.6174,-99.7484,41,"May, OK"
35.2405,-95.5183,2798,"Longtown, OK"
34.7532,-96.7088,1247,"Latta, OK"
34.1773,-98.4639,419,"Randlett, OK"
35.9556,-95.0047,447,"Grandview, OK"
34.6442,-97.1627,2217,"Wynnewood, OK"
35.4056,-96.8418,255,"Johnson, OK"
34.9008,-95.69,290,"Alderson, OK"
36.4886,-96.0599,304,"Avant, OK"
35.0992,-97.5663,598,"Cole, OK"
36.9934,-95.6219,752,"South Coffeyville, OK"
35.7289,-98.3776,90,"Greenfield, OK"
35.0514,-99.5099,137,"Willow, OK"
36.6596,-98.5635,111,"Dacoma, OK"
36.8705,-100.8825,369,"Turpin, OK"
35.6102,-99.6781,804,"Cheyenne, OK"
35.844,-97.2456,43,"Meridian, OK"
36.5259,-95.0386,427,"Ketchum, OK"
35.6689,-97.4159,91950,"Edmond, OK"
35.9887,-94.9578,171,"Steely Hollow, OK"
35.4913,-97.3254,2481,"Nicoma Park, OK"
34.557,-96.858,72,"Hickory, OK"
34.878,-97.7087,132,"Bradley, OK"
35.5042,-95.0323,554,"Carlisle, OK"
34.2401,-96.552,318,"Milburn, OK"
36.1073,-94.5717,310,"Watts, OK"
34.0169,-95.2022,73,"Swink, OK"
35.8065,-97.0153,660,"Carney, OK"
33.9687,-96.655,189,"New Woodville, OK"
34.0038,-96.0375,358,"Bennington, OK"
35.3071,-97.756,7143,"Tuttle, OK"
33.8555,-96.561,545,"Cartwright, OK"
35.3056,-98.5561,330,"Eakly, OK"
35.8871,-95.5872,148,"Redbird, OK"
35.6014,-98.1247,583,"Calumet, OK"
35.4583,-95.9476,867,"Dewar, OK"
35.5384,-98.6872,11700,"Weatherford, OK"
36.055,-98.5884,598,"Canton, OK"
34.5041,-96.2231,129,"Phillips, OK"
36.7203,-97.7909,12,"Jefferson, OK"
36.5611,-97.1529,219,"Marland, OK"
36.7314,-102.5098,1093,"Boise City, OK"
35.3174,-97.9517,1634,"Minco, OK"
35.6206,-95.1433,70,"Sour John, OK"
35.7936,-94.778,412,"Rocky Mountain, OK"
34.4736,-98.0563,904,"Empire City, OK"
34.93,-95.72,1946,"Krebs, OK"
36.2705,-98.4771,2617,"Fairview, OK"
36.196,-97.8979,51,"Bison, OK"
36.8077,-102.2518,280,"Keyes, OK"
34.3594,-97.9479,1567,"Comanche, OK"
34.7522,-95.0409,1083,"Talihina, OK"
34.4021,-96.8251,320,"Mill Creek, OK"
35.5334,-97.4484,91,"Lake Aluma, OK"
36.7809,-96.6596,433,"Shidler, OK"
36.3182,-99.7577,416,"Gage, OK"
36.0006,-95.1223,962,"Lost City, OK"
34.6581,-96.7665,231,"Fitzhugh, OK"
35.5095,-97.4469,1070,"Forest Park, OK"
34.5857,-95.3561,797,"Clayton, OK"
33.9355,-97.1242,2734,"Marietta, OK"
36.0403,-98.9641,310,"Taloga, OK"
34.6176,-98.4203,91383,"Lawton, OK"
34.6272,-95.2779,120,"Tuskahoma, OK"
35.3486,-98.6713,131,"Colony, OK"
36.2497,-96.2667,466,"Prue, OK"
36.5607,-96.1627,1170,"Barnsdall, OK"
36.4622,-97.7273,250,"Breckenridge, OK"
34.5071,-98.9809,169,"Manitou, OK"
36.2354,-98.3354,197,"Isabella, OK"
36.3819,-98.2411,514,"Ringwood, OK"
34.4852,-98.3893,1223,"Geronimo, OK"
35.422,-99.2776,524,"Canute, OK"
34.9508,-95.0814,500,"Red Oak, OK"
36.7893,-98.6648,5799,"Alva, OK"
36.5017,-94.7289,53,"White Water, OK"
35.4676,-97.5137,955998,"Oklahoma City, OK"
34.7848,-98.301,3123,"Elgin, OK"
35.4222,-99.9116,84,"Sweetwater, OK"
34.4689,-94.6462,91,"Smithville, OK"
36.8151,-100.5235,1406,"Beaver, OK"
33.9559,-94.9348,255,"Garvin, OK"
35.9315,-98.7031,66,"Oakwood, OK"
34.7498,-98.1729,786,"Sterling, OK"
35.1385,-97.371,6738,"Noble, OK"
36.2458,-95.2515,310,"Sportsmen Acres, OK"
35.5076,-96.5665,462,"Paden, OK"
35.6502,-99.9239,214,"Reydon, OK"
35.0994,-98.7502,747,"Mountain View, OK"
36.3878,-98.0898,627,"Lahoma, OK"
35.921,-94.9,319,"Briggs, OK"
35.7853,-94.6378,41,"Zion, OK"
36.7357,-95.9452,39568,"Bartlesville, OK"
35.5779,-98.9593,803,"Arapaho, OK"
35.9116,-94.9773,19676,"Tahlequah, OK"
35.8815,-96.9655,500,"Tryon, OK"
33.9737,-96.9177,306,"Lebanon, OK"
35.1571,-99.1736,861,"Sentinel, OK"
35.9893,-96.599,2842,"Drumright, OK"
36.1978,-95.1685,1396,"Locust Grove, OK"
36.9199,-94.8797,369,"North Miami, OK"
36.3046,-94.9008,78,"Bull Hollow, OK"
34.7792,-97.9572,1251,"Rush Springs, OK"
35.8683,-95.5202,606,"Porter, OK"
36.762,-101.3497,373,"Optima, OK"
36.1823,-96.5689,359,"Jennings, OK"
34.8742,-96.5926,318,"Francis, OK"
35.3106,-94.7879,150,"Cowlington, OK"
36.1697,-95.5742,122,"Gregory, OK"
35.1602,-97.8821,451,"Amber, OK"
36.2419,-96.6806,91,"Maramec, OK"
34.418,-96.4949,165,"Bromide, OK"
36.2919,-97.0327,722,"Morrison, OK"
36.1979,-94.9099,291,"Leach, OK"
34.1501,-96.3642,212,"Kenefic, OK"
35.5417,-95.1129,949,"Gore, OK"
36.6675,-97.8029,837,"Pond Creek, OK"
36.3552,-97.7045,134,"Fairmont, OK"
34.502,-99.1383,781,"Tipton, OK"
36.7052,-99.897,1380,"Laverne, OK"
36.5722,-99.5736,329,"Fort Supply, OK"
35.1509,-94.9669,509,"McCurtain, OK"
36.372,-95.8607,5226,"Collinsville, OK"
35.7611,-94.5755,60,"Salem, OK"
35.3568,-95.2634,710,"Porum, OK"
35.0652,-98.2441,5806,"Anadarko, OK"
36.8067,-97.5193,127,"Deer Creek, OK"
36.1927,-94.8217,171,"Twin Oaks, OK"
35.363,-98.3638,165,"Lookeba, OK"
35.1023,-98.5995,1672,"Carnegie, OK"
36.2534,-95.6604,4495,"Verdigris, OK"
33.9066,-96.5337,173,"Platter, OK"
36.8007,-95.0741,327,"Bluejacket, OK"
35.3874,-94.695,302,"Gans, OK"
36.8128,-99.9328,32,"Rosston, OK"
36.2604,-97.6675,33,"Douglas, OK"
35.1351,-94.536,294,"Cameron, OK"
34.5941,-97.4928,165,"Foster, OK"
36.4513,-95.8907,249,"Vera, OK"
36.4122,-95.1345,89,"Strang, OK"
34.6965,-94.879,178,"Whitesboro, OK"
35.5476,-98.3775,109,"Bridgeport, OK"
34.7223,-95.9018,681,"Kiowa, OK"
34.6104,-96.3437,94,"Centrahoma, OK"
34.9183,-95.3047,2767,"Wilburton, OK"
36.2998,-95.3102,9179,"Pryor Creek, OK"
36.1295,-96.3347,3087,"Mannford, OK"
34.8783,-99.504,2723,"Mangum, OK"
35.406,-95.0181,176,"Tamaha, OK"
35.968,-95.6543,9668,"Coweta, OK"
36.2833,-97.9038,1311,"Waukomis, OK"
34.0205,-95.3774,316,"Sawyer, OK"
35.1908,-94.7902,494,"Bokoshe, OK"
35.4039,-94.4553,119,"Moffett, OK"
35.2346,-96.65,5756,"Seminole, OK"
35.0711,-98.8744,214,"Gotebo, OK"
36.5321,-95.926,549,"Ramona, OK"
35.3548,-99.1751,1939,"Burns Flat, OK"
35.4889,-95.8449,123,"Hoffman, OK"
35.1479,-97.0087,32,"Macomb, OK"
35.8009,-96.5076,482,"Depew, OK"
34.8477,-99.0227,235,"Roosevelt, OK"
35.4852,-96.8951,1161,"Meeker, OK"
36.657,-94.8204,1803,"Copeland, OK"
34.0121,-95.5119,4910,"Hugo, OK"
35.854,-95.3143,673,"Okay, OK"
36.4707,-95.0539,820,"Langley, OK"
35.5664,-94.4936,328,"Short, OK"
34.6297,-97.9579,4029,"Marlow, OK"
35.1157,-95.6787,406,"Crowder, OK"
35.0869,-96.2476,93,"Horntown, OK"
36.4309,-95.5215,372,"Foyil, OK"
35.8418,-95.4387,110,"Tullahassee, OK"
33.7753,-96.4071,83,"Hendrix, OK"
36.2818,-95.733,70,"Valley Park, OK"
34.8542,-95.5784,766,"Haileyville, OK"
36.5637,-97.6625,168,"Hunter, OK"
35.8689,-99.345,440,"Leedey, OK"
34.9884,-96.9254,412,"Asher, OK"
35.1041,-98.4417,621,"Fort Cobb, OK"
35.1441,-96.4967,2969,"Wewoka, OK"
34.6978,-99.2287,23,"Friendship, OK"
36.8038,-97.7379,957,"Medford, OK"
35.7607,-95.5455,244,"Taft, OK"
36.3363,-96.8019,2136,"Pawnee, OK"
36.3912,-94.8522,656,"New Eucha, OK"
36.4045,-98.4401,340,"Cleo Springs, OK"
36.2844,-97.3088,4863,"Perry, OK"
34.3736,-96.4253,443,"Wapanucka, OK"
34.1784,-97.592,984,"Ringling, OK"
34.8919,-94.6075,3626,"Heavener, OK"
36.3551,-94.9379,16,"Old Eucha, OK"
35.4752,-96.3835,107,"Castle, OK"
36.3143,-95.7477,548,"Limestone, OK"
36.6663,-98.1816,227,"Jet, OK"
36.6011,-95.9808,430,"Ochelata, OK"
35.6784,-97.7528,7749,"Piedmont, OK"
36.123,-94.9803,143,"Teresita, OK"
36.1749,-94.9113,37,"Rocky Ford, OK"
35.463,-97.3709,57308,"Midwest City, OK"
35.5018,-94.9698,1375,"Vian, OK"
36.801,-94.9278,129,"Narcissa, OK"
36.2316,-96.5678,125,"Hallett, OK"
36.5943,-101.6326,1306,"Goodwell, OK"
36.9064,-102.9652,38,"Kenton, OK"
34.1685,-97.426,1709,"Wilson, OK"
34.7507,-95.7736,129,"Blanco, OK"
36.7547,-98.3551,1558,"Cherokee, OK"
35.5857,-95.0901,206,"Notchietown, OK"
36.7682,-96.8629,373,"Kaw City, OK"
36.3926,-95.0502,432,"Spavinaw, OK"
36.4436,-95.7085,1168,"Oologah, OK"
35.6134,-95.5657,165,"Wainwright, OK"
36.2165,-98.9208,186,"Chester, OK"
35.5314,-94.891,222,"Pinhook Corner, OK"
36.1334,-96.2091,2,"Lotsee, OK"
35.7476,-98.7494,1197,"Thomas, OK"
34.3151,-97.0384,157,"Gene Autry, OK"
35.6112,-94.99,93,"Blackgum, OK"
34.5425,-97.919,20439,"Duncan, OK"
36.2909,-95.5635,1390,"Justice, OK"
34.9171,-97.3166,726,"Wayne, OK"
36.2123,-95.0382,214,"Rose, OK"
35.8246,-95.0823,781,"Woodall, OK"
34.0322,-95.6963,254,"Soper, OK"
35.1567,-96.34,70,"Yeager, OK"
36.5294,-95.7011,274,"Talala, OK"
36.1557,-95.1351,217,"Iron Post, OK"
35.2712,-96.032,370,"Dustin, OK"
34.9468,-96.5253,141,"Sasakwa, OK"
35.4997,-96.6999,2412,"Prague, OK"
36.9014,-98.2946,38,"Byron, OK"
36.8074,-96.7119,60,"Webb City, OK"
35.9904,-94.5743,1546,"Westville, OK"
35.091,-97.2879,4299,"Slaughterville, OK"
35.1304,-97.4779,2265,"Goldsby, OK"
35.2566,-95.1185,2896,"Stigler, OK"
34.6288,-96.8411,721,"Roff, OK"
35.7544,-94.5349,421,"Bell, OK"
34.9273,-95.2099,46,"Panola, OK"
33.8774,-97.4291,96,"Leon, OK"
35.5201,-97.7638,26830,"Yukon, OK"
35.0151,-97.6275,854,"Dibble, OK"
35.8903,-94.6064,439,"Peavine, OK"
35.5368,-94.5507,295,"Belfonte, OK"
35.8151,-94.6312,3840,"Stilwell, OK"
34.9582,-96.7535,1240,"Konawa, OK"
35.9676,-98.3497,117,"Hitchcock, OK"
35.4297,-96.3005,3126,"Okemah, OK"
35.9538,-97.2388,360,"Coyle, OK"
35.7189,-97.9757,1322,"Okarche, OK"
35.4724,-94.8151,82,"Badger Lee, OK"
36.699,-95.6379,3549,"Nowata, OK"
35.7766,-95.2599,4038,"Fort Gibson, OK"
35.2222,-99.9927,34,"Texola, OK"
35.9114,-96.5772,27,"Shamrock, OK"
34.9937,-94.5155,167,"Monroe, OK"
36.2907,-95.1519,1387,"Salina, OK"
33.9387,-95.5155,326,"Grant, OK"
36.6253,-94.6542,130,"Cayuga, OK"
33.8966,-97.9383,398,"Terral, OK"
34.9356,-95.9589,284,"Arpelar, OK"
35.8056,-94.9425,416,"Keys, OK"
34.78,-99.3329,763,"Blair, OK"
36.1337,-98.5509,259,"Longdale, OK"
35.5847,-94.6635,261,"Stoney Point, OK"
34.95,-94.6408,791,"Howe, OK"
34.2242,-98.1087,136,"Hastings, OK"
36.4246,-99.4057,11548,"Woodward, OK"
34.6566,-99.3051,18931,"Altus, OK"
35.8559,-98.9679,29,"Putnam, OK"
34.1637,-97.5967,158,"Cornish, OK"
35.3971,-96.1908,47,"Clearview, OK"
36.6687,-96.3312,3414,"Pawhuska, OK"
35.6195,-94.9103,256,"Evening Shade, OK"
35.3917,-97.7246,21222,"Mustang, OK"
35.364,-94.788,876,"Brent, OK"
35.8039,-97.6753,856,"Cashion, OK"
35.8561,-94.8457,771,"Welling, OK"
34.273,-98.2352,935,"Temple, OK"
34.6628,-99.5696,396,"East Duke, OK"
36.3731,-96.5965,106,"Blackburn, OK"
34.0179,-96.1416,672,"Bokchito, OK"
34.6515,-96.5256,475,"Stonewall, OK"
34.901,-96.0995,167,"Stuart, OK"
35.5058,-98.9724,8529,"Clinton, OK"
35.7498,-97.1183,27,"Fallis, OK"
34.5833,-97.3388,354,"Katie, OK"
35.5227,-96.3881,50,"IXL, OK"
34.7116,-95.8502,196,"Pittsburg, OK"
35.4993,-94.547,372,"Long, OK"
35.6323,-99.3832,580,"Hammon, OK"
35.5096,-97.6499,154,"Woodlawn Park, OK"
34.8261,-97.2618,616,"Paoli, OK"
35.2154,-99.8686,1000,"Erick, OK"
36.4366,-95.2727,815,"Adair, OK"
34.4547,-97.6617,599,"Velma, OK"
36.5323,-95.4355,1921,"Chelsea, OK"
35.018,-97.3747,7521,"Purcell, OK"
34.0528,-96.3446,113,"Armstrong, OK"
36.5458,-96.3267,434,"Wynona, OK"
36.1441,-95.6959,96,"Fair Oaks, OK"
35.2392,-97.7305,332,"Bridge Creek, OK"
34.4492,-97.5155,118,"Ratliff City, OK"
35.3842,-97.0435,166,"Dale, OK"
34.8781,-95.4742,340,"Gowen, OK"
35.7454,-94.6428,1125,"Cherry Tree, OK"
36.4365,-97.581,819,"Garber, OK"
36.2058,-94.789,798,"Kansas, OK"
35.7656,-94.9692,868,"Pettit, OK"
34.2997,-95.9894,287,"Lane, OK"
35.8661,-98.4166,2855,"Watonga, OK"
35.0831,-98.0872,526,"Verden, OK"
36.1486,-99.2994,707,"Vici, OK"
36.1315,-95.5373,1826,"Inola, OK"
35.6678,-95.4218,139,"Summit, OK"
36.6098,-95.2763,267,"White Oak, OK"
36.6648,-98.0521,199,"Nash, OK"
36.8373,-99.6464,1329,"Buffalo, OK"
34.6623,-95.0993,102,"Albion, OK"
36.7789,-95.6426,406,"Delaware, OK"
35.7775,-96.2667,132,"Slick, OK"
35.1474,-96.6691,400,"Bowlegs, OK"
35.9454,-95.8773,26724,"Bixby, OK"
36.6964,-94.958,1028,"Afton, OK"
36.1056,-97.8989,2212,"Hennessey, OK"
35.5615,-95.0298,391,"Redbird Smith, OK"
35.9759,-94.7511,252,"Proctor, OK"
36.1284,-95.9043,672054,"Tulsa, OK"
35.407,-97.1014,4685,"McLoud, OK"
35.768,-96.6473,2740,"Stroud, OK"
36.2056,-96.3384,0,"Oak Grove, OK"
36.1764,-94.7438,600,"Flint Creek, OK"
34.0213,-97.954,774,"Ryan, OK"
35.9484,-96.0052,13814,"Glenpool, OK"
35.3985,-95.4165,92,"Duchess Landing, OK"
35.2175,-99.5038,241,"Carter, OK"
35.8889,-94.7434,336,"Titanic, OK"
35.3048,-97.037,3165,"Bethel Acres, OK"
35.7853,-96.7754,141,"Kendrick, OK"
36.1882,-95.3363,2081,"Chouteau, OK"
35.0246,-99.0875,3384,"Hobart, OK"
36.0673,-95.0718,849,"Peggs, OK"
34.9672,-96.253,271,"Calvin, OK"
34.2004,-95.4131,299,"Rattan, OK"
34.7668,-96.0706,62,"Ashland, OK"
34.617,-98.0892,1169,"Central High, OK"
36.6099,-95.4888,87,"New Alluwe, OK"
34.8544,-97.3878,1224,"Maysville, OK"
35.1738,-96.5985,51,"Lima, OK"
36.69,-101.4776,11439,"Guymon, OK"
36.3076,-97.5864,537,"Covington, OK"
35.5953,-99.1808,296,"Butler, OK"
35.3105,-98.3434,646,"Binger, OK"
35.5486,-98.5791,947,"Hydro, OK"
34.4005,-97.0514,219,"Dougherty, OK"
35.404,-94.5969,5449,"Muldrow, OK"
34.3295,-97.6806,117,"Loco, OK"
34.0647,-95.0075,739,"Wright City, OK"
36.8816,-97.0554,2220,"Newkirk, OK"
35.3572,-95.5047,2364,"Texanna, OK"
36.8967,-98.5777,0,"Capron, OK"
34.2304,-98.6877,960,"Grandfield, OK"
36.2882,-95.8328,36215,"Owasso, OK"
35.0132,-96.4406,169,"Spaulding, OK"
36.5313,-97.4342,501,"Billings, OK"
35.3686,-95.7008,19,"Stidham, OK"
35.743,-95.3566,40588,"Muskogee, OK"
35.5053,-95.8718,156,"Grayson, OK"
35.4015,-97.9047,2060,"Union City, OK"
36.9556,-101.0679,777,"Tyrone, OK"
34.0358,-96.4746,359,"Silo, OK"
36.1215,-95.1663,203,"Cedar Crest, OK"
35.0582,-97.4922,657,"Washington, OK"
36.3803,-96.704,50,"Skedee, OK"
35.178,-97.9592,208,"Pocasset, OK"
34.6895,-99.9154,1894,"Hollis, OK"
35.6152,-95.8624,1449,"Morris, OK"
34.9733,-94.856,406,"Fanshawe, OK"
35.4902,-95.3085,1610,"Warner, OK"
35.0179,-97.3345,2151,"Lexington, OK"
35.543,-97.966,17047,"El Reno, OK"
35.3636,-96.4571,281,"Cromwell, OK"
34.9641,-97.9447,1033,"Ninnekah, OK"
34.3045,-98.7708,12,"Loveland, OK"
36.7925,-94.7231,329,"Wyandotte, OK"
34.4577,-97.1655,2741,"Davis, OK"
36.8083,-97.0499,97,"Kildare, OK"
35.8875,-94.5536,54,"Piney, OK"
34.6552,-98.9533,1307,"Snyder, OK"
36.2755,-99.3381,135,"Sharon, OK"
36.9152,-94.6698,132,"Peoria, OK"
36.6912,-97.5582,402,"Lamont, OK"
36.5402,-95.2221,254,"Big Cabin, OK"
36.8514,-94.9097,117,"Dotyville, OK"
36.8731,-100.1931,10,"Knowles, OK"
35.5466,-94.8594,33,"Dwight Mission, OK"
35.6231,-94.8044,98,"Flute Springs, OK"
35.6631,-95.1985,257,"Braggs, OK"
35.4821,-95.5224,2439,"Checotah, OK"
35.2922,-95.5862,2888,"Eufaula, OK"
35.5776,-95.4778,386,"Oktaha, OK"
34.7262,-99.3867,154,"Martha, OK"
35.342,-96.1354,973,"Weleetka, OK"
35.8703,-97.5245,323,"Cedar Valley, OK"
34.3709,-99.001,3606,"Frederick, OK"
34.9549,-96.3367,68,"Atwood, OK"
35.511,-95.9567,501,"Schulter, OK"
35.6637,-98.8869,384,"Custer City, OK"
36.3143,-95.6101,25365,"Claremore, OK"
36.9944,-98.0351,101,"Manchester, OK"
36.1786,-95.0937,278,"Snake Creek, OK"
34.5323,-96.2208,1843,"Coalgate, OK"
33.9957,-96.3938,18375,"Durant, OK"
34.8986,-98.2031,1036,"Cyril, OK"
36.4273,-94.7954,2528,"Jay, OK"
35.6113,-96.8191,171,"Sparks, OK"
34.6297,-98.6181,2658,"Cache, OK"
33.8578,-96.5043,1220,"Colbert, OK"
36.0917,-97.3615,250,"Mulhall, OK"
34.8389,-95.5585,2356,"Hartshorne, OK"
35.9439,-96.0527,1973,"Kiefer, OK"
36.4164,-94.7842,18,"Brush Creek, OK"
34.8357,-96.289,112,"Gerty, OK"
36.0169,-96.9046,402,"Ripley, OK"
35.1831,-94.4811,643,"Rock Island, OK"
34.0417,-94.57,623,"Eagletown, OK"
35.8682,-94.7623,445,"Wauhillau, OK"
34.1809,-97.2559,5060,"Lone Grove, OK"
36.5737,-94.948,1402,"Cleora, OK"
35.1878,-98.257,311,"Gracemont, OK"
35.3987,-95.1647,333,"Simms, OK"
34.6988,-98.9523,388,"Mountain Park, OK"
36.4601,-97.1796,276,"Red Rock, OK"
36.2471,-98.1867,243,"Ames, OK"
34.1251,-96.5687,158,"Bee, OK"
35.6358,-95.2379,203,"River Bottom, OK"
35.8338,-96.3941,4103,"Bristow, OK"
34.9892,-97.9941,150,"Norge, OK"
36.0089,-96.0983,20843,"Sapulpa, OK"
35.6135,-95.0703,83,"Paradise Hill, OK"
36.1755,-94.5941,864,"West Siloam Springs, OK"
36.2954,-95.1063,8,"Wickliffe, OK"
35.9485,-95.0952,428,"Shady Grove, OK"
34.0975,-96.7978,1076,"Oakland, OK"
35.9481,-96.2137,1157,"Kellyville, OK"
34.481,-99.3519,90,"Elmer, OK"
34.4603,-98.5793,133,"Faxon, OK"
35.6882,-97.0016,154,"Warwick, OK"
34.2325,-95.6214,2318,"Antlers, OK"
36.4457,-97.8634,920,"North Enid, OK"
34.1288,-96.2678,1068,"Caddo, OK"
34.0276,-94.7419,4207,"Broken Bow, OK"
35.9133,-94.6481,360,"West Peavine, OK"
35.1335,-96.7782,1064,"Maud, OK"
34.0281,-95.8685,690,"Boswell, OK"
36.1336,-95.2409,175,"Murphy, OK"
36.5634,-97.9927,123,"Hillsdale, OK"
33.9055,-97.2913,547,"Burneyville, OK"
35.4605,-94.807,7818,"Sallisaw, OK"
36.8515,-95.6356,286,"Lenapah, OK"
35.5043,-94.67,641,"Akins, OK"
35.8631,-94.7014,143,"Mulberry, OK"
34.4243,-98.6541,450,"Chattanooga, OK"
35.7906,-95.9983,517,"Winchester, OK"
35.282,-99.1335,540,"Dill City, OK"
36.0827,-96.0641,2543,"Oakhurst, OK"
34.473,-99.6498,419,"Eldorado, OK"
34.7686,-96.6689,17886,"Ada, OK"
36.8818,-97.9238,334,"Wakita, OK"
36.3693,-95.9815,7250,"Skiatook, OK"
36.8877,-94.8718,15718,"Miami, OK"
35.0992,-97.0937,412,"Tribbey, OK"
36.3002,-96.463,3055,"Cleveland, OK"
36.1421,-95.1998,204,"Ballou, OK"
34.8724,-97.0541,269,"Byars, OK"
35.3277,-96.8014,645,"Earlsboro, OK"
35.2046,-95.5448,0,"Carlton Landing, OK"
36.2483,-95.5362,140,"Tiawah, OK"
35.1098,-95.1065,160,"Lequire, OK"
36.768,-99.113,301,"Freedom, OK"
35.3374,-94.4438,1906,"Arkoma, OK"
36.4786,-98.0172,84,"Carrier, OK"
35.1249,-95.3676,993,"Quinton, OK"
34.7952,-96.9602,1539,"Stratford, OK"
34.9262,-95.7698,19140,"McAlester, OK"
36.4596,-95.5164,1186,"Bushyhead, OK"
35.4796,-97.1866,4836,"Harrah, OK"
35.7237,-96.8951,2724,"Chandler, OK"
34.7294,-98.4846,445,"Medicine Park, OK"
33.9979,-96.6952,1639,"Kingston, OK"
36.0838,-96.4268,151,"Lawrence Creek, OK"
35.7275,-94.8703,201,"Dry Creek, OK"
34.3612,-98.3563,2378,"Walters, OK"
36.2304,-99.1679,61,"Mutual, OK"
34.9561,-99.3703,1983,"Granite, OK"
34.1857,-96.8974,859,"Mannsville, OK"
36.5048,-95.0258,71,"Grand Lake Towne, OK"
36.7915,-95.9328,3472,"Dewey, OK"
39.4791,-84.462,12912,"Trenton, OH"
41.4094,-81.5625,22400,"Maple Heights, OH"
39.4016,-81.9549,157,"Amesville, OH"
